missing_count,has_camera_info,has_software,software_suspicious,has_timestamp,timestamp_consistent,timestamp_plausible,timestamp_future,exif_total_tags,has_gps,has_flash,has_orientation,image_path,label
0,0,1,0,1,1,0,1,52,0,1,1,fake_11697.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_11698.jpg,0
0,1,1,0,1,0,1,0,69,0,0,1,fake_11699.jpg,0
0,0,1,1,0,0,0,0,22,0,1,1,fake_117.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_1170.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_11700.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_11701.jpg,0
0,0,1,0,0,0,0,0,21,1,1,1,fake_11702.jpg,0
0,0,1,0,1,1,1,0,50,0,0,1,fake_11703.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11704.jpg,0
0,1,0,0,1,0,1,0,47,0,0,1,fake_11705.jpg,0
0,0,1,1,1,0,1,0,68,1,0,0,fake_11706.jpg,0
0,0,1,0,1,0,1,0,60,0,0,1,fake_11707.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_11708.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_11709.jpg,0
0,0,1,1,0,0,0,0,20,0,0,0,fake_1171.jpg,0
0,0,1,1,1,1,1,0,48,0,1,0,fake_11710.jpg,0
0,1,1,1,1,0,1,0,72,0,1,1,fake_11711.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_11712.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_11713.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_11714.jpg,0
0,0,1,0,1,1,1,0,51,0,0,0,fake_11715.jpg,0
0,1,1,1,0,0,0,0,20,0,0,1,fake_11716.jpg,0
7,1,0,0,0,0,0,0,13,0,0,1,fake_11717.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_11718.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_11719.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_1172.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_11720.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_11721.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_11722.jpg,0
0,0,1,1,1,1,1,0,61,1,0,0,fake_11723.jpg,0
0,0,1,0,1,1,1,0,69,1,0,1,fake_11724.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_11725.jpg,0
0,0,1,0,1,1,1,0,50,0,0,1,fake_11726.jpg,0
0,1,1,0,1,0,1,0,71,0,1,1,fake_11727.jpg,0
9,0,0,0,0,0,0,0,11,1,1,1,fake_11728.jpg,0
0,0,1,0,1,0,1,0,49,0,1,0,fake_11729.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_1173.jpg,0
0,0,1,1,1,1,0,1,49,0,1,1,fake_11730.jpg,0
0,0,1,1,1,1,1,0,52,0,1,0,fake_11731.jpg,0
0,0,1,1,1,1,1,0,61,1,1,0,fake_11732.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_11733.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_11734.jpg,0
0,0,1,0,0,0,0,0,20,0,0,0,fake_11735.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11736.jpg,0
0,0,1,1,1,1,1,0,53,0,0,1,fake_11737.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_11738.jpg,0
0,0,1,1,0,0,0,0,20,0,0,0,fake_11739.jpg,0
0,0,1,0,1,0,1,0,59,0,1,0,fake_1174.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_11740.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_11741.jpg,0
0,0,1,0,1,1,0,1,60,0,1,1,fake_11742.jpg,0
0,0,0,0,1,1,0,1,49,1,1,1,fake_11743.jpg,0
0,0,1,0,1,1,1,0,51,0,1,0,fake_11744.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_11745.jpg,0
0,1,1,1,1,1,1,0,72,0,0,1,fake_11746.jpg,0
0,1,1,1,0,0,0,0,48,1,1,1,fake_11747.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_11748.jpg,0
0,1,1,1,1,0,1,0,65,0,0,1,fake_11749.jpg,0
0,0,1,1,1,0,1,0,62,1,0,1,fake_1175.jpg,0
0,1,1,1,1,1,1,0,71,0,0,0,fake_11750.jpg,0
0,1,1,1,1,1,1,0,72,0,1,1,fake_11751.jpg,0
0,0,1,1,0,0,0,0,22,0,1,1,fake_11752.jpg,0
6,0,1,1,0,0,0,0,14,0,1,0,fake_11753.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_11754.jpg,0
0,1,1,1,1,1,1,0,66,0,0,1,fake_11755.jpg,0
0,1,1,1,1,1,1,0,64,0,1,0,fake_11756.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_11757.jpg,0
0,0,0,0,1,1,0,1,39,0,1,0,fake_11758.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_11759.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_1176.jpg,0
0,0,1,1,1,1,0,1,49,0,0,1,fake_11760.jpg,0
0,0,1,1,1,1,1,0,61,1,0,0,fake_11761.jpg,0
0,0,1,0,1,0,1,0,50,0,1,1,fake_11762.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_11763.jpg,0
0,1,1,0,1,1,1,0,65,0,1,1,fake_11764.jpg,0
0,0,1,0,1,0,1,0,61,1,0,1,fake_11765.jpg,0
2,1,1,0,0,0,0,0,18,0,0,1,fake_11766.jpg,0
0,1,0,0,1,1,0,1,50,0,0,1,fake_11767.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_11768.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_11769.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_1177.jpg,0
0,1,1,1,0,0,0,0,42,1,0,1,fake_11770.jpg,0
0,0,1,0,1,0,1,0,52,0,1,1,fake_11771.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_11772.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11773.jpg,0
0,0,1,0,1,1,1,0,51,0,0,0,fake_11774.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_11775.jpg,0
0,0,1,1,1,1,1,0,61,1,1,0,fake_11776.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_11777.jpg,0
0,0,1,1,1,0,1,0,59,0,1,0,fake_11778.jpg,0
0,0,0,0,1,1,1,0,39,0,1,0,fake_11779.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_1178.jpg,0
0,0,1,1,1,1,0,1,53,0,1,1,fake_11780.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11781.jpg,0
0,0,1,0,1,1,1,0,69,1,0,1,fake_11782.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11783.jpg,0
0,0,1,1,0,0,0,0,20,0,0,0,fake_11784.jpg,0
0,0,0,0,1,1,1,0,39,0,0,0,fake_11785.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_11786.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11787.jpg,0
0,1,0,0,1,1,1,0,52,0,1,0,fake_11788.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11789.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_1179.jpg,0
0,0,1,1,1,1,1,0,52,0,0,0,fake_11790.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_11791.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_11792.jpg,0
0,0,1,1,1,0,1,0,58,1,0,1,fake_11793.jpg,0
0,0,1,0,1,1,1,0,50,0,0,1,fake_11794.jpg,0
0,1,0,0,1,0,1,0,58,0,0,0,fake_11795.jpg,0
0,0,1,0,1,1,1,0,61,1,0,1,fake_11796.jpg,0
0,0,1,0,1,1,1,0,52,0,1,1,fake_11797.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_11798.jpg,0
19,0,0,0,0,0,0,0,1,0,1,0,fake_11799.jpg,0
0,0,1,0,1,0,1,0,61,1,0,1,fake_118.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_1180.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_11800.jpg,0
0,1,1,0,1,0,1,0,60,0,1,1,fake_11801.jpg,0
0,0,0,0,1,1,0,1,40,0,1,1,fake_11802.jpg,0
0,0,0,0,1,1,0,1,40,0,1,1,fake_11803.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_11804.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11805.jpg,0
0,1,1,0,1,0,1,0,63,0,0,0,fake_11806.jpg,0
0,1,1,0,0,0,0,0,40,1,0,1,fake_11807.jpg,0
0,0,1,0,1,1,0,1,52,0,0,1,fake_11808.jpg,0
0,0,1,0,1,1,1,0,60,0,1,1,fake_11809.jpg,0
0,0,1,1,1,1,0,1,49,0,1,1,fake_1181.jpg,0
0,0,1,1,0,0,0,0,22,0,1,1,fake_11810.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_11811.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11812.jpg,0
9,0,1,0,0,0,0,0,11,0,1,0,fake_11813.jpg,0
0,0,1,1,1,1,1,0,52,0,0,0,fake_11814.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_11815.jpg,0
0,0,1,1,1,0,1,0,49,0,1,1,fake_11816.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_11817.jpg,0
0,0,1,0,1,0,1,0,68,1,0,0,fake_11818.jpg,0
0,0,1,1,1,1,0,1,62,1,0,1,fake_11819.jpg,0
9,0,0,0,0,0,0,0,11,1,1,1,fake_1182.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_11820.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_11821.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11822.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11823.jpg,0
0,0,1,1,1,0,1,0,48,0,0,0,fake_11824.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_11825.jpg,0
0,0,1,1,1,0,1,0,52,0,1,0,fake_11826.jpg,0
0,1,0,0,1,1,1,0,50,0,0,1,fake_11827.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11828.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_11829.jpg,0
0,0,1,0,0,0,0,0,30,1,0,1,fake_1183.jpg,0
0,0,1,1,1,0,1,0,59,0,0,0,fake_11830.jpg,0
0,0,1,1,1,0,1,0,60,0,0,1,fake_11831.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11832.jpg,0
0,1,1,0,1,1,0,1,59,0,0,1,fake_11833.jpg,0
0,0,1,1,1,0,1,0,49,0,1,1,fake_11834.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_11835.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11836.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_11837.jpg,0
0,0,1,0,1,1,1,0,52,0,1,1,fake_11838.jpg,0
0,0,1,0,1,0,1,0,50,0,1,1,fake_11839.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_1184.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11840.jpg,0
0,0,1,1,1,1,0,1,60,0,0,1,fake_11841.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_11842.jpg,0
2,1,1,0,0,0,0,0,18,0,0,1,fake_11843.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_11844.jpg,0
0,1,0,0,1,1,1,0,72,1,0,1,fake_11845.jpg,0
0,0,1,1,1,1,0,1,48,0,0,0,fake_11846.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11847.jpg,0
0,0,1,0,1,1,1,0,50,0,1,1,fake_11848.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_11849.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_1185.jpg,0
0,0,1,0,0,0,0,0,21,0,1,0,fake_11850.jpg,0
0,0,1,1,0,0,0,0,21,0,1,0,fake_11851.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11852.jpg,0
0,0,1,0,1,0,1,0,60,0,0,1,fake_11853.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_11854.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_11855.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_11856.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11857.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_11858.jpg,0
0,0,1,1,0,0,0,0,22,0,1,1,fake_11859.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_1186.jpg,0
0,1,1,1,1,0,1,0,76,0,0,1,fake_11860.jpg,0
5,0,1,1,0,0,0,0,15,0,1,1,fake_11861.jpg,0
0,0,1,0,1,1,0,1,60,0,0,1,fake_11862.jpg,0
0,0,0,0,1,1,1,0,39,0,0,0,fake_11863.jpg,0
10,0,1,0,0,0,0,0,10,0,0,0,fake_11864.jpg,0
0,0,1,0,1,1,0,1,60,0,0,1,fake_11865.jpg,0
0,0,1,1,1,1,0,1,52,0,1,0,fake_11866.jpg,0
0,0,1,0,1,0,1,0,51,0,0,0,fake_11867.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11868.jpg,0
0,0,0,0,1,1,0,1,48,1,1,0,fake_11869.jpg,0
0,1,1,0,0,0,0,0,25,0,0,1,fake_1187.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_11870.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_11871.jpg,0
0,0,0,0,1,1,1,0,39,0,0,0,fake_11872.jpg,0
0,0,1,0,1,1,1,0,51,0,0,0,fake_11873.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_11874.jpg,0
0,1,1,1,0,0,0,0,33,0,0,1,fake_11875.jpg,0
0,0,1,1,1,0,1,0,60,0,1,1,fake_11876.jpg,0
0,1,1,1,1,0,1,0,79,0,0,1,fake_11877.jpg,0
0,0,1,0,0,0,0,0,20,0,0,0,fake_11878.jpg,0
8,0,1,0,0,0,0,0,12,0,1,1,fake_11879.jpg,0
0,0,1,0,1,1,0,1,60,0,1,1,fake_1188.jpg,0
0,0,1,0,1,1,1,0,50,0,1,1,fake_11880.jpg,0
0,1,1,0,1,1,1,0,79,0,0,1,fake_11881.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11882.jpg,0
0,1,1,1,0,0,0,0,40,0,0,1,fake_11883.jpg,0
0,0,0,0,1,0,1,0,48,1,0,0,fake_11884.jpg,0
0,0,1,0,0,0,0,0,22,0,1,1,fake_11885.jpg,0
0,0,1,1,1,1,1,0,60,0,1,1,fake_11886.jpg,0
0,0,1,1,1,1,1,0,48,0,1,0,fake_11887.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_11888.jpg,0
0,0,1,0,1,1,0,1,50,0,0,1,fake_11889.jpg,0
0,1,1,0,1,0,1,0,78,0,1,0,fake_1189.jpg,0
0,0,1,1,1,1,1,0,48,0,0,0,fake_11890.jpg,0
0,0,1,0,1,0,1,0,60,0,1,1,fake_11891.jpg,0
0,0,1,1,1,1,1,0,59,0,0,0,fake_11892.jpg,0
0,1,1,1,1,1,1,0,70,0,0,1,fake_11893.jpg,0
0,1,1,1,1,1,1,0,71,0,0,0,fake_11894.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_11895.jpg,0
8,1,0,0,0,0,0,0,12,0,0,0,fake_11896.jpg,0
0,0,0,0,1,1,0,1,40,0,0,1,fake_11897.jpg,0
2,1,0,0,0,0,0,0,18,0,0,1,fake_11898.jpg,0
0,0,1,0,1,0,1,0,49,0,0,0,fake_11899.jpg,0
0,0,1,1,1,1,1,0,60,0,1,1,fake_119.jpg,0
0,0,1,0,1,0,1,0,52,0,1,1,fake_1190.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11900.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11901.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_11902.jpg,0
0,0,1,1,1,1,1,0,53,0,0,1,fake_11903.jpg,0
0,0,1,0,1,1,1,0,51,0,0,0,fake_11904.jpg,0
9,0,1,0,0,0,0,0,11,0,1,0,fake_11905.jpg,0
8,1,0,0,0,0,0,0,12,0,0,1,fake_11906.jpg,0
0,0,1,1,1,1,1,0,49,0,1,1,fake_11907.jpg,0
0,0,1,0,1,1,1,0,52,0,0,1,fake_11908.jpg,0
0,0,1,0,1,1,1,0,50,0,1,1,fake_11909.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_1191.jpg,0
0,0,1,0,1,0,1,0,69,1,0,1,fake_11910.jpg,0
0,0,0,0,1,1,0,1,39,0,1,0,fake_11911.jpg,0
0,0,1,0,1,0,1,0,69,1,0,1,fake_11912.jpg,0
0,0,1,1,0,0,0,0,22,1,0,0,fake_11913.jpg,0
0,1,1,0,1,0,1,0,77,0,0,1,fake_11914.jpg,0
0,0,1,1,0,0,0,0,20,0,0,0,fake_11915.jpg,0
0,1,0,0,1,1,1,0,47,0,0,1,fake_11916.jpg,0
10,0,1,0,0,0,0,0,10,0,0,0,fake_11917.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_11918.jpg,0
0,0,1,1,0,0,0,0,22,1,0,0,fake_11919.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_1192.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_11920.jpg,0
0,0,1,1,1,1,1,0,53,0,1,1,fake_11921.jpg,0
0,1,1,0,1,1,1,0,70,0,0,1,fake_11922.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_11923.jpg,0
0,0,1,1,1,1,1,0,60,0,0,1,fake_11924.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11925.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_11926.jpg,0
0,1,0,0,1,1,1,0,63,0,0,1,fake_11927.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_11928.jpg,0
0,1,1,0,0,0,0,0,45,0,1,1,fake_11929.jpg,0
0,1,0,0,1,0,1,0,63,0,0,1,fake_1193.jpg,0
0,0,1,1,1,0,1,0,48,0,0,0,fake_11930.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_11931.jpg,0
0,0,1,0,0,0,0,0,30,1,1,0,fake_11932.jpg,0
0,0,1,1,1,1,1,0,53,0,1,1,fake_11933.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_11934.jpg,0
0,1,1,1,1,1,0,1,63,0,1,1,fake_11935.jpg,0
0,1,1,0,1,0,1,0,64,0,0,1,fake_11936.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11937.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11938.jpg,0
0,1,1,0,0,0,0,0,38,0,0,1,fake_11939.jpg,0
0,1,1,1,1,0,1,0,70,0,1,1,fake_1194.jpg,0
10,0,0,0,0,0,0,0,10,1,0,1,fake_11940.jpg,0
6,0,1,1,0,0,0,0,14,0,1,0,fake_11941.jpg,0
0,0,1,0,1,1,0,1,52,0,1,1,fake_11942.jpg,0
0,0,0,0,1,1,1,0,49,1,1,1,fake_11943.jpg,0
0,0,1,1,1,0,1,0,58,1,0,1,fake_11944.jpg,0
0,0,1,0,1,1,1,0,51,0,0,0,fake_11945.jpg,0
0,1,1,1,1,1,1,0,71,0,0,1,fake_11946.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_11947.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_11948.jpg,0
0,0,1,0,1,1,0,1,49,0,0,0,fake_11949.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_1195.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_11950.jpg,0
0,1,1,0,1,1,0,1,79,0,0,1,fake_11951.jpg,0
0,0,1,1,0,0,0,0,20,0,0,0,fake_11952.jpg,0
7,0,1,0,0,0,0,0,13,0,1,0,fake_11953.jpg,0
0,0,1,0,0,0,0,0,23,1,1,1,fake_11954.jpg,0
0,1,1,0,1,1,1,0,59,0,0,1,fake_11955.jpg,0
0,0,1,0,1,0,1,0,60,0,1,1,fake_11956.jpg,0
0,0,1,1,1,1,0,1,49,0,0,1,fake_11957.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_11958.jpg,0
0,1,1,0,1,0,1,0,61,0,0,1,fake_11959.jpg,0
0,1,1,1,1,1,1,0,66,0,0,1,fake_1196.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_11960.jpg,0
0,0,1,1,1,1,0,1,60,0,0,1,fake_11961.jpg,0
0,0,0,0,1,0,1,0,39,0,1,0,fake_11962.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_11963.jpg,0
0,0,0,0,1,1,1,0,48,1,0,0,fake_11964.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_11965.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11966.jpg,0
0,0,1,1,1,1,0,1,62,1,1,1,fake_11967.jpg,0
0,0,1,0,1,1,0,1,50,0,1,1,fake_11968.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_11969.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_1197.jpg,0
0,0,1,0,1,1,1,0,52,0,1,1,fake_11970.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_11971.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_11972.jpg,0
2,1,0,0,0,0,0,0,18,0,1,0,fake_11973.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11974.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_11975.jpg,0
0,1,1,0,1,0,1,0,63,0,1,1,fake_11976.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_11977.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_11978.jpg,0
0,1,0,0,1,1,1,0,57,0,0,1,fake_11979.jpg,0
0,0,1,1,1,1,0,1,60,0,1,1,fake_1198.jpg,0
0,0,1,1,1,1,1,0,49,0,0,1,fake_11980.jpg,0
0,0,1,1,1,0,1,0,48,0,0,0,fake_11981.jpg,0
0,0,1,0,1,0,1,0,52,0,0,1,fake_11982.jpg,0
0,0,1,0,1,1,1,0,60,0,0,1,fake_11983.jpg,0
0,0,1,1,0,0,0,0,21,0,0,1,fake_11984.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_11985.jpg,0
0,0,1,1,1,1,0,1,52,0,0,0,fake_11986.jpg,0
0,0,1,0,1,1,1,0,59,0,0,0,fake_11987.jpg,0
0,1,0,0,0,0,0,0,28,1,1,1,fake_11988.jpg,0
0,0,1,1,1,1,1,0,52,0,1,0,fake_11989.jpg,0
0,0,1,1,1,1,1,0,48,0,0,0,fake_1199.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_11990.jpg,0
0,1,0,0,1,1,1,0,62,0,0,0,fake_11991.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_11992.jpg,0
0,0,1,1,1,1,1,0,69,1,0,1,fake_11993.jpg,0
9,0,1,1,0,0,0,0,11,0,1,1,fake_11994.jpg,0
0,0,0,0,1,0,1,0,40,0,1,1,fake_11995.jpg,0
0,0,1,1,1,0,1,0,53,0,0,1,fake_11996.jpg,0
0,1,1,0,1,0,1,0,61,0,0,0,fake_11997.jpg,0
0,0,0,0,1,1,1,0,39,0,0,0,fake_11998.jpg,0
0,1,0,0,1,1,1,0,52,0,1,1,fake_11999.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_12.jpg,0
0,0,0,0,1,0,1,0,40,0,0,1,fake_120.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_1200.jpg,0
0,0,1,1,1,0,1,0,69,1,0,1,fake_12000.jpg,0
0,0,1,0,1,0,1,0,59,0,0,0,fake_12001.jpg,0
0,0,1,0,1,0,1,0,50,0,0,1,fake_12002.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_12003.jpg,0
0,0,1,0,1,0,1,0,59,0,0,0,fake_12004.jpg,0
6,0,1,0,0,0,0,0,14,0,1,1,fake_12005.jpg,0
0,0,0,0,1,1,1,0,39,0,0,0,fake_12006.jpg,0
0,0,0,0,1,0,1,0,39,0,1,0,fake_12007.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_12008.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_12009.jpg,0
0,0,1,0,1,0,1,0,51,0,0,0,fake_1201.jpg,0
0,1,1,0,0,0,0,0,23,0,0,1,fake_12010.jpg,0
0,0,1,1,1,1,1,0,48,0,0,0,fake_12011.jpg,0
0,0,1,1,1,1,1,0,49,0,1,1,fake_12012.jpg,0
19,0,0,0,0,0,0,0,1,0,1,0,fake_12013.jpg,0
7,0,1,1,0,0,0,0,13,0,0,0,fake_12014.jpg,0
10,0,1,1,0,0,0,0,10,0,0,1,fake_12015.jpg,0
0,1,0,0,1,1,0,1,59,1,1,1,fake_12016.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_12017.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_12018.jpg,0
0,0,1,0,0,0,0,0,22,1,0,1,fake_12019.jpg,0
0,1,1,1,1,1,1,0,92,1,0,1,fake_1202.jpg,0
0,0,1,0,1,0,1,0,51,0,1,0,fake_12020.jpg,0
0,1,1,1,1,1,1,0,78,0,0,1,fake_12021.jpg,0
0,0,0,0,1,0,1,0,39,0,0,0,fake_12022.jpg,0
9,0,1,0,0,0,0,0,11,0,0,1,fake_12023.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_12024.jpg,0
7,0,1,0,0,0,0,0,13,0,0,1,fake_12025.jpg,0
0,1,1,0,1,0,1,0,73,0,0,1,fake_12026.jpg,0
0,0,1,0,1,1,1,0,52,0,1,1,fake_12027.jpg,0
0,0,0,0,1,1,0,1,39,0,0,0,fake_12028.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_12029.jpg,0
0,0,1,0,1,1,1,0,59,0,1,0,fake_1203.jpg,0
18,0,0,0,0,0,0,0,2,0,1,1,fake_12030.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_12031.jpg,0
19,0,0,0,0,0,0,0,1,0,0,1,fake_12032.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_12033.jpg,0
0,1,0,0,1,1,1,0,52,0,0,1,fake_12034.jpg,0
0,0,1,1,1,0,1,0,48,0,0,0,fake_12035.jpg,0
0,1,1,1,0,0,0,0,41,1,1,1,fake_12036.jpg,0
0,1,1,1,0,0,0,0,22,0,1,1,fake_12037.jpg,0
0,0,1,0,0,0,0,0,21,0,0,1,fake_12038.jpg,0
0,0,0,0,1,1,1,0,40,0,0,1,fake_12039.jpg,0
6,0,1,1,0,0,0,0,14,0,0,1,fake_1204.jpg,0
0,1,0,0,1,1,1,0,59,1,0,1,fake_12040.jpg,0
0,0,0,0,1,1,1,0,40,0,1,1,fake_12041.jpg,0
0,0,1,1,1,0,1,0,49,0,0,1,fake_12042.jpg,0
